cell_latitude,cell_longitude,cases
43.875,87.125,2.7681027261546687
43.875,87.375,61.213972511598996
43.875,87.625,98.10503604412928
43.875,87.875,2.181332055989789
43.875,88.125,1.12506533122206
43.875,88.375,0.6048665687759711
43.875,88.625,0.9644404405623982
43.875,88.875,0.020838144076862915
43.875,89.125,0.014003902161604896
43.875,89.375,0.011507394158126277
43.875,89.625,0.011170840807246063
43.875,89.875,0.009995727640723755
43.875,90.125,0.005136669946712306
43.875,90.375,0.005133814412765388
43.875,90.625,0.005133814412765388
43.875,90.875,0.005133814412765388
43.875,91.125,0.005133814412765388
43.875,91.875,0.0002571826044691026
43.875,92.125,0.0002571826044691026
43.875,92.375,0.0002571826044691026
43.875,92.625,0.0002571806966893355
43.875,92.875,0.0002528633910763395
43.875,93.125,0.0002571826044691026
43.875,93.375,0.0002571826044691026
43.875,93.625,0.0002571826044691026
43.875,93.875,0.0002298139989820407
43.875,94.125,0.00016325897906513867
43.875,94.375,0.00015002417341786537
43.875,94.625,0.00015002417341786537
43.875,94.875,0.00013626736160811504
43.875,95.125,0.0001407424755390308
43.875,95.375,0.00015002417341786537
43.875,112.125,0.023916160197541347
43.875,112.375,0.0007375241622496068
43.875,112.625,0.0005928201908415867
43.875,112.875,0.00058739225183643
43.875,113.125,0.00058739225183643
43.875,113.375,0.00058739225183643
43.875,113.625,0.00058739225183643
43.875,113.875,0.00058739225183643
43.875,114.125,0.006610160776431976
43.875,114.375,0.007387693153582275
43.875,114.625,0.009495022733253535
43.875,114.875,0.009612852066861896
43.875,115.125,0.009612852066861896
43.875,115.375,0.011236331733347912
43.875,115.625,0.03757527353983848
43.875,115.875,0.07195702218594721
43.875,116.125,0.07935699033870382
43.875,116.375,0.07935699033870382
43.875,116.625,0.07935699033870382
43.875,116.875,0.07743907945106723
43.875,117.125,0.060559498929432964
43.875,117.375,0.058495709180407585
43.875,117.625,0.06021279681816591
43.875,117.875,0.23934507507295744
43.875,118.125,0.27435209370233377
43.875,118.375,0.11374634202337493
43.875,118.625,0.002489022424304837
43.875,118.875,0.002489022424304837
43.875,119.125,0.00444185601079676
43.875,119.375,0.00523449871809143
43.875,119.875,0.005221123727872569
43.875,120.125,0.005006579585377225
43.875,120.375,0.005006579585377225
43.875,120.625,0.005006579585377225
43.875,120.875,0.01143890141286621
43.875,121.125,0.018180225951025836
43.875,121.375,0.019669557683408542
43.875,121.625,0.019390463949400343
43.875,121.875,0.030025675550528427
43.875,122.125,0.030033688547391264
43.875,122.375,0.048858093819015604
43.875,122.625,0.044416835618477556
43.875,122.875,0.036600161229841215
43.875,123.125,0.02763538805358823
43.875,123.375,0.014107913997346186
43.875,123.625,0.02844361910368998
43.875,123.875,0.028445770216599057
43.875,124.125,1.303075309512065
43.875,124.375,1.3990285903630735
43.875,124.625,1.4483432724693168
43.875,124.875,1.47639902377155
43.875,125.125,3.165769482079315
43.875,125.375,6.85294038604792
43.875,125.625,7.1128103611773525
43.875,125.875,2.294354564416914
43.875,126.125,0.22224225457179775
43.875,126.375,5.684505370924155
43.875,126.625,11.005314961314767
43.875,126.875,3.049549122270001
43.875,127.125,0.4429739714896901
43.875,127.375,0.4429739714896901
43.875,127.625,0.4429739714896901
43.875,127.875,0.05545337763013452
43.875,128.125,0.04271781533631181
43.875,128.375,0.04271781533631181
43.875,128.625,0.04622864076630855
43.875,128.875,0.058844255809150016
43.875,129.125,0.05279171877386981
43.875,129.375,0.03273902022065666
43.875,129.625,0.029200711650355236
43.875,129.875,0.028189540292751458
43.875,130.125,0.02904505713753874
43.875,130.375,0.02896192063811709
43.875,130.625,0.029646354934507756
43.875,130.875,0.029646354934507756
43.875,131.125,0.027486367491607603
43.625,80.875,0.04103829546449555
43.625,81.125,0.04103829546449555
43.625,81.375,0.04040499109854701
43.625,81.625,0.044138742875409226
43.625,81.875,0.05453184914385296
43.625,82.125,0.05691006527990999
43.625,82.375,0.0076443159123557895
43.625,82.625,0.006392136300450936
43.625,82.875,0.006889762994424852
43.625,83.125,0.008116816438826124
43.625,83.375,0.008100887127231815
43.625,83.625,0.008020694115297499
43.625,83.875,0.006459450142517744
43.625,84.125,0.005533882135403227
43.625,84.375,0.00421196356874714
43.625,84.625,0.0025849540401284093
43.625,84.875,0.001875393927102891
43.625,85.125,0.0015781058277052915
43.625,85.375,0.0031893364088593345
43.625,85.625,0.6125367123073243
43.625,85.875,0.5417892376350463
43.625,86.125,0.7654251940431771
43.625,86.375,0.9287817922968686
43.625,86.625,2.3893684733340437
43.625,86.875,2.7530480762174343
43.625,87.125,2.359995657319109
43.625,87.375,2.6665472299446376
43.625,87.625,6.313760541570663
43.625,87.875,2.27094465247271
43.625,88.125,2.2148726323503336
43.625,88.375,2.1976139773051115
43.625,88.625,0.06891436521716165
43.625,88.875,0.0551115853653464
43.625,89.125,0.01959501365037896
43.625,89.375,0.015203370295058655
43.625,89.625,0.011930368875092079
43.625,89.875,0.009469885760343365
43.625,90.125,0.007140851126044064
43.625,90.375,0.0059963934852598
43.625,90.625,0.005939554571623597
43.625,90.875,0.005963981476429143
43.625,91.125,0.00602841782888003
43.625,91.375,0.006918467177909278
43.625,91.625,0.0009034589345730949
43.625,91.875,0.0007968621431372433
43.625,92.125,0.0005473277740142557
43.625,92.375,0.00044875977968285356
43.625,92.625,0.0004066083261831182
43.625,92.875,0.00048647067424858174
43.625,93.125,0.000481394099158409
43.625,93.375,0.00032401328512728485
43.625,93.625,0.0002472941251437731
43.625,93.875,0.00015191145127002473
43.625,94.125,0.00015065212853276156
43.625,94.375,0.00015065212853276156
43.625,94.625,0.00015065212853276156
43.625,94.875,0.00015065212853276156
43.625,95.125,0.00014427334596577168
43.625,95.375,0.00012690575194016188
43.625,95.625,0.00014035264358323645
43.625,111.875,0.004358353012357019
43.625,112.125,0.039656180930308704
43.625,112.375,0.001438831230031165
43.625,112.625,0.0013607953821534503
43.625,112.875,0.0011717263697982067
43.625,113.125,0.001151025993725699
43.625,113.375,0.000990374911003682
43.625,113.625,0.00060663412236334
43.625,113.875,0.0005898512453032352
43.625,114.125,0.006637832816900607
43.625,114.375,0.006637832816900607
43.625,114.625,0.00832522508219905
43.625,114.875,0.009653087773272713
43.625,115.125,0.009653087773272713
43.625,115.375,0.009653087773272713
43.625,115.625,0.009653087773272713
43.625,115.875,0.01857756286038825
43.625,116.125,0.07456520193091637
43.625,116.375,0.07968915252692572
43.625,116.625,0.07358398361775619
43.625,116.875,0.05982852361680663
43.625,117.125,0.058740534127760285
43.625,117.375,0.058740534127760285
43.625,117.625,0.058740534127760285
43.625,117.875,0.1250152708963537
43.625,118.125,0.0073432415851850084
43.625,118.375,0.0034332079318259135
43.625,118.625,0.00249944039059286
43.625,118.875,0.00249944039059286
43.625,119.125,0.00249944039059286
43.625,119.375,0.00249944039059286
43.625,119.625,0.002530002616380247
43.625,119.875,0.002663756923459166
43.625,120.125,0.0049237637639075816
43.625,120.375,0.005199790845425807
43.625,120.625,0.008840450193076258
43.625,120.875,0.013474907500482613
43.625,121.125,0.015001500883595534
43.625,121.375,0.015893127056760138
43.625,121.625,0.021556079653614106
43.625,121.875,0.05039745614353988
43.625,122.125,0.050002720848133037
43.625,122.375,0.03204028393873659
43.625,122.625,0.012301489587288243
43.625,122.875,0.008059454419975949
43.625,123.125,0.010006628861885443
43.625,123.375,0.017833844108882297
43.625,123.625,0.027509140816867592
43.625,123.875,0.038982901601829205
43.625,124.125,1.3160712040459417
43.625,124.375,1.3160712040459417
43.625,124.625,1.3498744253429709
43.625,124.875,1.4685264992184448
43.625,125.125,1.4151701406298252
43.625,125.375,4.18819264536155
43.625,125.625,6.923428948860294
43.625,125.875,3.948092625378868
43.625,126.125,0.3220902309613805
43.625,126.375,0.23980905281683365
43.625,126.625,0.24236259216404213
43.625,126.875,0.3256714390264996
43.625,127.125,0.4412644645222926
43.625,127.375,0.44482818341235464
43.625,127.625,0.42242742509708137
43.625,127.875,0.07797642197871847
43.625,128.125,0.07299223856716593
43.625,128.375,0.07299223856716593
43.625,128.625,0.07299223856716593
43.625,128.875,0.07858521614827542
43.625,129.125,0.06634237390119709
43.625,129.375,0.04795933370854363
43.625,129.625,0.04795855429328931
43.625,129.875,0.04795855429328931
43.625,130.125,0.04795855429328931
43.625,130.375,0.04798420414074969
43.625,130.625,0.049716277403647695
43.625,130.875,0.0549254992559024
43.625,131.125,0.04713542092879408
43.375,80.875,0.024645337367056475
43.375,81.125,0.0191452290938983
43.375,81.375,0.01787088502558034
43.375,81.625,0.019006921026179336
43.375,81.875,0.022161002347510665
43.375,82.125,0.028172469806822448
43.375,82.375,0.0049117282266205155
43.375,82.625,0.008382168054274396
43.375,82.875,0.008348520062227312
43.375,83.125,0.008299471354576041
43.375,83.375,0.00822979311693178
43.375,83.625,0.007732366432251424
43.375,83.875,0.008246540323672974
43.375,84.125,0.0072697556510287675
43.375,84.375,0.0034613065461272055
43.375,84.625,0.000897344909995818
43.375,84.875,0.000589167018882736
43.375,85.125,0.0007054459932888627
43.375,85.375,0.0012591545788583356
43.375,85.625,0.2581463071194576
43.375,85.875,0.13360537356384622
43.375,86.125,0.1432340074112291
43.375,86.375,0.9513144463855034
43.375,86.625,2.8077584786866057
43.375,86.875,2.5792723796814188
43.375,87.125,2.28036825695969
43.375,87.375,1.7325452981470824
43.375,87.625,1.133146683284681
43.375,87.875,1.2815841882030579
43.375,88.125,1.2690191804992836
43.375,88.375,0.05244800564581885
43.375,88.625,0.030777220641732838
43.375,88.875,0.02303356809794124
43.375,89.125,0.02176588287709778
43.375,89.375,0.02176588287709778
43.375,89.625,0.021325543156633927
43.375,89.875,0.009884747483730099
43.375,90.125,0.00688641286017484
43.375,90.375,0.00688641286017484
43.375,90.625,0.00688641286017484
43.375,90.875,0.00688641286017484
43.375,91.125,0.006888618954980578
43.375,91.375,0.006726163252519738
43.375,91.625,0.0008297028252692986
43.375,91.875,0.0009768864220944702
43.375,92.125,0.0009768864220944702
43.375,92.375,0.0009768864220944702
43.375,92.625,0.0009768864220944702
43.375,92.875,0.0009768864220944702
43.375,93.125,0.0009768864220944702
43.375,93.375,0.0009243375688639226
43.375,93.625,0.0008018890084729208
43.375,93.875,0.0007907094190375885
43.375,94.125,0.0006034968408789483
43.375,94.375,0.00017103186497941818
43.375,94.625,0.000151277289153351
43.375,94.875,0.000151277289153351
43.375,95.125,0.000151277289153351
43.375,95.375,0.0001708718264400805
43.375,95.625,0.00032207782911847135
43.375,111.375,0.001535688973977858
43.375,111.625,0.001440912554303983
43.375,111.875,0.0014448021128995266
43.375,112.125,0.0014448021128995266
43.375,112.375,0.0014448021128995266
43.375,112.625,0.0014448021128995266
43.375,112.875,0.0014448021128995266
43.375,113.125,0.0014448021128995266
43.375,113.375,0.0014448021128995266
43.375,113.625,0.0010734147770420596
43.375,113.875,0.000593882873815012
43.375,114.125,0.006665376067580505
43.375,114.375,0.006665376067580505
43.375,114.625,0.006673297971895695
43.375,114.875,0.008249411418702328
43.375,115.125,0.009693145838595622
43.375,115.375,0.009693145838595622
43.375,115.625,0.009693145838595622
43.375,115.875,0.009693145838595622
43.375,116.125,0.04946280197323393
43.375,116.375,0.07397130336377306
43.375,116.625,0.0415403736168356
43.375,116.875,0.058984275464476744
43.375,117.125,0.058984275464476744
43.375,117.375,0.058984275464476744
43.375,117.625,0.058984275464476744
43.375,117.875,0.0017369265024487143
43.375,118.125,0.00442546602519283
43.375,118.375,0.005833075630930625
43.375,118.625,0.0038526294932534617
43.375,118.875,0.0035492187071213613
43.375,119.125,0.0034539058434705588
43.375,119.375,0.0039117563009688225
43.375,119.625,0.003985657622022847
43.375,119.875,0.004558065452584376
43.375,120.125,0.008095521007978895
43.375,120.375,0.008332321674622075
43.375,120.625,0.010548616140592196
43.375,120.875,0.011329490381889731
43.375,121.125,0.011329490381889731
43.375,121.375,0.011209315684247654
43.375,121.625,0.009548948194762354
43.375,121.875,0.010998251402371713
43.375,122.125,0.009957525962505043
43.375,122.375,0.007374424209405327
43.375,122.625,0.007374424209405327
43.375,122.875,0.007374424209405327
43.375,123.125,0.007374424209405327
43.375,123.375,0.007374424209405327
43.375,123.625,0.022847553560022205
43.375,123.875,0.04150246247737908
43.375,124.125,1.2709107999601135
43.375,124.375,3.536466922079218
43.375,124.625,1.4113728334427673
43.375,124.875,1.378559068214038
43.375,125.125,1.2633089982537828
43.375,125.375,1.3146864447058033
43.375,125.625,2.9449303145448047
43.375,125.875,2.659885510442753
43.375,126.125,0.7524634914001624
43.375,126.375,0.4966662180705026
43.375,126.625,0.3573817091824473
43.375,126.875,0.3662233256959089
43.375,127.125,0.392875271227633
43.375,127.375,0.018436815656825218
43.375,127.625,0.0141090822038351
43.375,127.875,0.07329518310533406
43.375,128.125,0.07329518310533406
43.375,128.375,0.07327374918584023
43.375,128.625,0.0648041978967945
43.375,128.875,0.051911146187781865
43.375,129.125,0.10339148830772082
43.375,129.375,0.3483337146476021
43.375,129.625,0.11901465451278953
43.375,129.875,0.06469160782051121
43.375,130.125,0.05282649854804971
43.375,130.375,0.05516091809067346
43.375,130.625,0.05515326564999467
43.375,130.875,0.06189871496851616
43.375,131.125,0.06170304631171547
43.125,80.875,0.016905388362547583
43.125,81.125,0.017437535739262076
43.125,81.375,0.01756612413371444
43.125,81.625,0.0189695489982047
43.125,81.875,0.019317794853927348
43.125,82.125,0.00327880806621761
43.125,82.375,0.0033143011439977933
43.125,82.625,0.006265144685417909
43.125,82.875,0.00570534724549732
43.125,83.125,0.005216010222422594
43.125,83.375,0.0035330263072035975
43.125,83.625,0.0008037609186981501
43.125,83.875,0.0011238454344887998
43.125,84.125,0.0008056960086133514
43.125,84.375,0.0008037609186981501
43.125,84.625,0.0008037609186981501
43.125,84.875,0.0008037609186981501
43.125,85.125,0.0008037609186981501
43.125,85.375,0.0008037609186981501
43.125,85.625,0.006379457560120951
43.125,85.875,0.13618754528138388
43.125,86.125,0.13618754528138388
43.125,86.375,0.13618754528138388
43.125,86.625,0.29781464705014465
43.125,86.875,0.5835585233464585
43.125,87.125,0.7265646262207112
43.125,87.375,0.16845280028976645
43.125,87.625,0.18605258594437094
43.125,87.875,0.23474518303343844
43.125,88.125,0.007981812867371395
43.125,88.375,0.007981812867371395
43.125,88.625,0.011090140500425713
43.125,88.875,0.021122918144585296
43.125,89.125,0.0218554255476096
43.125,89.375,0.0218554255476096
43.125,89.625,0.02178878310035298
43.125,89.875,0.008524220441537615
43.125,90.125,0.006914740396376037
43.125,90.375,0.006914740396376037
43.125,90.625,0.006914740396376037
43.125,90.875,0.006914740396376037
43.125,91.125,0.006914740396376037
43.125,91.375,0.0071384392089874306
43.125,91.625,0.000980904582465954
43.125,91.875,0.000980904582465954
43.125,92.125,0.000980904582465954
43.125,92.375,0.000980904582465954
43.125,92.625,0.000980904582465954
43.125,92.875,0.000980904582465954
43.125,93.125,0.000980904582465954
43.125,93.375,0.000980904582465954
43.125,93.625,0.000980904582465954
43.125,93.875,0.000980904582465954
43.125,94.125,0.0009364019919292732
43.125,94.375,0.0005794907912769194
43.125,94.625,0.00042711642127692335
43.125,94.875,0.0004761200285571327
43.125,95.125,0.0005985927720719433
43.125,95.375,0.0009321890230604425
43.125,95.625,0.000980904582465954
43.125,95.875,0.000926733579030602
43.125,110.875,0.0018887571834143506
43.125,111.125,0.0025108047867007685
43.125,111.375,0.0025108047867007685
43.125,111.625,0.002218279672067107
43.125,111.875,0.0015660485257996066
43.125,112.125,0.0014507445817846416
43.125,112.375,0.0014507445817846416
43.125,112.625,0.0014507445817846416
43.125,112.875,0.0014507445817846416
43.125,113.125,0.0014507445817846416
43.125,113.375,0.0014507445817846416
43.125,113.625,0.0014507445817846416
43.125,113.875,0.001018756533880538
43.125,114.125,0.0005947348986737556
43.125,114.375,0.006692790528471671
43.125,114.625,0.006692790528471671
43.125,114.875,0.013966293326131347
43.125,115.125,0.024996179469168756
43.125,115.375,0.02438497866006336
43.125,115.625,0.025202003315671587
43.125,115.875,0.025687318767832062
43.125,116.125,0.03444743143836214
43.125,116.375,0.04347713222389907
43.125,116.625,0.04765662732989051
43.125,116.875,0.05922691542644819
43.125,117.125,0.05922691542644819
43.125,117.375,0.05922691542644819
43.125,117.625,0.0017430775830108531
43.125,117.875,0.0017430775830108531
43.125,118.125,0.0017430775830108531
43.125,118.375,0.0041455292535301546
43.125,118.625,0.005375504874941071
43.125,118.875,0.005375504874941071
43.125,119.125,0.005375504874941071
43.125,119.375,0.005375504874941071
43.125,119.625,0.005375504874941071
43.125,119.875,0.006330667228961036
43.125,120.125,0.006410986000518672
43.125,120.375,0.011285828056213469
43.125,120.625,0.011376089726133007
43.125,120.875,0.011376089726133007
43.125,121.125,0.010161116038510444
43.125,121.375,0.008478257063391946
43.125,121.625,0.00794855664994555
43.125,121.875,0.007585780167607925
43.125,122.125,0.007404758547377479
43.125,122.375,0.007404758547377479
43.125,122.625,0.007404758547377479
43.125,122.875,0.007404758547377479
43.125,123.125,0.009691472590934393
43.125,123.375,0.018758215000774056
43.125,123.625,0.035119300264111794
43.125,123.875,0.04133580186517632
43.125,124.125,1.2222896954126417
43.125,124.375,4.318434292434117
43.125,124.625,1.692475385824754
43.125,124.875,0.820377192446422
43.125,125.125,5.285830042387685
43.125,125.375,0.9989674243866323
43.125,125.625,1.1119399485567447
43.125,125.875,0.9693390847957024
43.125,126.125,0.7555582368631794
43.125,126.375,0.7429011052543816
43.125,126.625,0.46950337300714423
43.125,126.875,0.016408867440493434
43.125,127.125,0.016408867440493434
43.125,127.375,0.016099277060198224
43.125,127.625,0.01186841521172631
43.125,127.875,0.01110396713358409
43.125,128.125,0.05962268071403429
43.125,128.375,0.050597583488488154
43.125,128.625,0.05038352771727871
43.125,128.875,0.05553787165003601
43.125,129.125,0.0944186119042142
43.125,129.375,0.9044366496310908
43.125,129.625,0.9236403786585782
43.125,129.875,0.22819996154147196
43.125,130.125,0.0621533357609164
43.125,130.375,0.0621533357609164
43.125,130.625,0.0621533357609164
43.125,130.875,0.0621533357609164
43.125,131.125,0.043883417064037825
42.875,80.625,0.016964415544795133
42.875,80.875,0.01750863518077148
42.875,81.125,0.01750863518077148
42.875,81.375,0.017821463885433254
42.875,81.625,0.019314253349249345
42.875,81.875,0.019372447236278543
42.875,82.125,0.0032921761873759836
42.875,82.375,0.0032921761873759836
42.875,82.625,0.0031364175213776614
42.875,82.875,0.0008788758375327376
42.875,83.125,0.0008070382138369256
42.875,83.375,0.0008070382138369256
42.875,83.625,0.0008070382138369256
42.875,83.875,0.0008070382138369256
42.875,84.125,0.0008070382138369256
42.875,84.375,0.0008070382138369256
42.875,84.625,0.0008070382138369256
42.875,84.875,0.0008070382138369256
42.875,85.125,0.0008070382138369256
42.875,85.375,0.0064054694807847146
42.875,85.625,0.0064054694807847146
42.875,85.875,0.0064054694807847146
42.875,86.125,0.0064054694807847146
42.875,86.375,0.0064054694807847146
42.875,86.625,0.13674284321853086
42.875,86.875,0.13674284321853086
42.875,87.125,0.16136845493099203
42.875,87.375,0.1732387955662712
42.875,87.625,0.17431665210054817
42.875,87.875,0.006778460088716233
42.875,88.125,0.008014354764030288
42.875,88.375,0.007958187270552353
42.875,88.625,0.00688390502595274
42.875,88.875,0.0061626119381909305
42.875,89.125,0.014640494397436676
42.875,89.375,0.015576863744289269
42.875,89.625,0.013746962056336413
42.875,89.875,0.006942932049926156
42.875,90.125,0.006942932049926156
42.875,90.375,0.006942932049926156
42.875,90.625,0.006942932049926156
42.875,90.875,0.006942932049926156
42.875,91.125,0.006942932049926156
42.875,91.375,0.007078640851141719
42.875,91.625,0.0009849039337411424
42.875,91.875,0.0009849039337411424
42.875,92.125,0.0009849039337411424
42.875,92.375,0.0009849039337411424
42.875,92.625,0.0009849039337411424
42.875,92.875,0.0009849039337411424
42.875,93.125,0.0009849039337411424
42.875,93.375,0.0009849039337411424
42.875,93.625,0.0009849039337411424
42.875,93.875,0.0009849039337411424
42.875,94.125,0.0009849039337411424
42.875,94.375,0.0009808803993421455
42.875,94.625,0.000977263678825884
42.875,94.875,0.0009849039337411424
42.875,95.125,0.0009849039337411424
42.875,95.375,0.0009849039337411424
42.875,95.625,0.0009849039337411424
42.875,95.875,0.0009849039337411424
42.875,110.625,0.002006707574257817
42.875,110.875,0.002521041713442692
42.875,111.125,0.002521041713442692
42.875,111.375,0.002521041713442692
42.875,111.625,0.002521041713442692
42.875,111.875,0.0021175363159114326
42.875,112.125,0.0014602285379705282
42.875,112.375,0.001456659425963822
42.875,112.625,0.001456659425963822
42.875,112.875,0.001456659425963822
42.875,113.125,0.001456659425963822
42.875,113.375,0.001456659425963822
42.875,113.625,0.001456659425963822
42.875,113.875,0.0014635695488339486
42.875,114.125,0.0013593991505878016
42.875,114.375,0.020828923834134074
42.875,114.625,0.03311070889802914
42.875,114.875,0.03947836916074368
42.875,115.125,0.03953355336470182
42.875,115.375,0.0317406431254961
42.875,115.625,0.0282039955884206
42.875,115.875,0.0282039955884206
42.875,116.125,0.0282039955884206
42.875,116.375,0.0282039955884206
42.875,116.625,0.03898407395158953
42.875,116.875,0.059468382957239455
42.875,117.125,0.059468382957239455
42.875,117.375,0.0017501840925583567
42.875,117.625,0.0017501840925583567
42.875,117.875,0.00254880953670338
42.875,118.125,0.004856695172740466
42.875,118.375,0.00538088455442638
42.875,118.625,0.005397423539899439
42.875,118.875,0.005397423539899439
42.875,119.125,0.005397423539899439
42.875,119.375,0.007487125792138306
42.875,119.625,0.006232452788911451
42.875,119.875,0.009924839458001185
42.875,120.125,0.01021908283113281
42.875,120.375,0.01498125149409785
42.875,120.625,0.01142331293363052
42.875,120.875,0.011422478415251479
42.875,121.125,0.010377231992321653
42.875,121.375,0.007980969181745118
42.875,121.625,0.007980969181745118
42.875,121.875,0.00810743922677084
42.875,122.125,0.011451881009402368
42.875,122.375,0.013362069272667934
42.875,122.625,0.014807430798807353
42.875,122.875,0.017252071369007742
42.875,123.125,0.0237769923280896
42.875,123.375,0.028670814706854
42.875,123.625,2.794269334494444
42.875,123.875,3.051846534545815
42.875,124.125,2.8263045934911726
42.875,124.375,1.998181246111547
42.875,124.625,0.6108014130153022
42.875,124.875,0.6761518718158628
42.875,125.125,2.1497382529138447
42.875,125.375,1.0153796975001586
42.875,125.625,1.1892007751489386
42.875,125.875,1.6963277958921283
42.875,126.125,0.8920628054392457
42.875,126.375,0.03729992410201528
42.875,126.625,0.029687097773054394
42.875,126.875,0.013510956304481628
42.875,127.125,0.013759306383890389
42.875,127.375,0.016475779030481787
42.875,127.625,0.014667247163201917
42.875,127.875,0.010380377994079903
42.875,128.125,0.008591292073786585
42.875,128.375,0.0493976028485287
42.875,128.625,0.05284842845906902
42.875,128.875,0.057440282573969256
42.875,129.125,0.08144528042400649
42.875,129.375,0.2649618968547445
42.875,129.625,0.31664513493656965
42.875,130.375,0.06321642273984421
42.875,130.625,0.04711090477624907
42.875,130.875,0.038944829444863056
42.625,80.375,0.011388741303352254
42.625,80.625,0.01143823416298602
42.625,80.875,0.017579404250186732
42.625,81.125,0.017579404250186732
42.625,81.375,0.017579404250186732
42.625,81.625,0.017510966723958184
42.625,81.875,0.009283246294524573
42.625,82.125,0.009286158234063173
42.625,82.375,0.008836902548982237
42.625,82.625,0.008461755089363948
42.625,82.875,0.003211318144540577
42.625,83.125,0.004654634137720686
42.625,83.375,0.003821888300791041
42.625,83.625,0.003317317355576582
42.625,83.875,0.003258020671746488
42.625,84.125,0.001063101540556012
42.625,84.375,0.0009175290621511826
42.625,84.625,0.0008356066841464706
42.625,84.875,0.006431359506005089
42.625,85.125,0.006431359506005089
42.625,85.375,0.006431359506005089
42.625,85.625,0.006431359506005089
42.625,85.875,0.006431359506005089
42.625,86.125,0.006431359506005089
42.625,86.375,0.006431359506005089
42.625,86.625,0.006433854110427942
42.625,86.875,0.007448846284976809
42.625,87.125,0.009799917405851183
42.625,87.375,0.21008943418358633
42.625,87.625,0.006937238966500844
42.625,87.875,0.006947020519104178
42.625,88.125,0.007380490172591472
42.625,88.375,0.008046746790118142
42.625,88.625,0.008067866550989363
42.625,88.875,0.017218723825893015
42.625,89.125,0.017035122384995306
42.625,89.375,0.012021022586103892
42.625,89.625,0.009121966225355336
42.625,89.875,0.0046854196486766034
42.625,90.125,0.0069709918173737565
42.625,90.375,0.0069709918173737565
42.625,90.625,0.0069709918173737565
42.625,90.875,0.0069709918173737565
42.625,91.125,0.0069709918173737565
42.625,91.375,0.0009481192528172829
42.625,91.625,0.0009888852820241622
42.625,91.875,0.0009888852820241622
42.625,92.125,0.0009888852820241622
42.625,92.375,0.0009888852820241622
42.625,92.625,0.0009888852820241622
42.625,92.875,0.0009888852820241622
42.625,93.125,0.0009888852820241622
42.625,93.375,0.0009888852820241622
42.625,93.625,0.0009888852820241622
42.625,93.875,0.0009888852820241622
42.625,94.125,0.0009888852820241622
42.625,94.375,0.0009888852820241622
42.625,94.625,0.0009888852820241622
42.625,94.875,0.0009888852820241622
42.625,95.125,0.0009888852820241622
42.625,95.375,0.0009888852820241622
42.625,95.625,0.0009888852820241622
42.625,95.875,0.0009888852820241622
42.625,110.125,0.001283969496395656
42.625,110.375,0.0019213559149713986
42.625,110.625,0.0022669465111501436
42.625,110.875,0.0025312320728231837
42.625,111.125,0.0025312320728231837
42.625,111.375,0.0025312320728231837
42.625,111.625,0.0025312320728231837
42.625,111.875,0.0025312320728231837
42.625,112.125,0.002240659630260417
42.625,112.375,0.0015808293220290592
42.625,112.625,0.0014629728551857687
42.625,112.875,0.0014625474347143808
42.625,113.125,0.0014625474347143808
42.625,113.375,0.0014625474347143808
42.625,113.625,0.0015036245831613092
42.625,113.875,0.0017649014197194518
42.625,114.125,0.0018520218494629751
42.625,114.375,0.02090773430278378
42.625,114.625,0.030745639863914383
42.625,114.875,0.03969333264121929
42.625,115.125,0.03969333264121929
42.625,115.375,0.03742315947626418
42.625,115.625,0.028852145743810537
42.625,115.875,0.02831800563863897
42.625,116.125,0.02831800563863897
42.625,116.375,0.02831800563863897
42.625,116.625,0.08109170885443685
42.625,116.875,0.08725273700369861
42.625,117.125,0.002703139941498851
42.625,117.375,0.003270379829231199
42.625,117.625,0.004615472226722803
42.625,117.875,0.017109207972205314
42.625,118.125,0.028100983212366572
42.625,118.375,0.02563236906487306
42.625,118.625,0.02239621215295074
42.625,118.875,0.017163260942271996
42.625,119.125,0.015251038446425294
42.625,119.375,0.025061595004806342
42.625,119.625,0.015080629648734663
42.625,119.875,0.010102826336754942
42.625,120.125,0.010260387163274392
42.625,120.375,0.01593709089613383
42.625,120.625,0.013157116457324492
42.625,120.875,0.011494755286349476
42.625,121.125,0.01049394418696183
42.625,121.375,0.011881880782913854
42.625,121.625,0.014113711064338463
42.625,121.875,0.01744947952731209
42.625,122.125,0.021503752110400128
42.625,122.375,0.021218152373883477
42.625,122.625,0.021218152373883477
42.625,122.875,0.026791916831742396
42.625,123.125,2.35986582437853
42.625,123.375,2.4768249968544542
42.625,123.625,5.4690111814926325
42.625,123.875,2.804049670452501
42.625,124.125,2.0955764404729695
42.625,124.375,1.947667043198491
42.625,124.625,1.7832356708897656
42.625,124.875,1.4809637782148255
42.625,125.125,0.8556450722600489
42.625,125.375,1.0834764359401665
42.625,125.625,1.542597947140121
42.625,125.875,1.5492582083262538
42.625,126.125,0.03911584842247888
42.625,126.375,0.04227853018466764
42.625,126.625,0.024422548607926652
42.625,126.875,0.011311212393771692
42.625,127.125,0.012461928177531296
42.625,127.375,0.013484887617441113
42.625,127.625,0.012813601554150065
42.625,127.875,0.012285027788438424
42.625,128.125,0.007559293849832168
42.625,128.375,0.007483033452455284
42.625,128.625,0.05298429470908362
42.625,128.875,0.055831108925491243
42.625,129.125,0.056053454840769366
42.625,129.375,0.1040720241086414
42.625,129.625,0.11341962210964593
